query_ID,subject_ID,p_id_matches,alignment_length,n_mismatches,n_gap_openings,soa_query,eoa_query,soa_subject,eoa_subject,e-val,bitscore,TIGRFAM,Model,subject_genome,subject_genus
CM_cdhit-1_transcript_368449,BCW-201887_03372,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201887,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201888_00092,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201888,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201937_01609,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201937,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201972_03635,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201972,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-201990_03521,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201990,Metakosakonia
CM_cdhit-1_transcript_368449,BCW-202006_00573,42.8,236,119,2,235,939,7,227,1.43e-54,184,TIGR01817,nifA: Nif-specific regulatory protein,BCW-202006,unassigned
CM_cdhit-1_transcript_368449,BCW-200039_00035,41,234,124,2,238,939,8,227,5.29e-54,182,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200039,unassigned
CM_cdhit-1_transcript_368449,BCW-200036_02145,40.9,235,125,2,235,939,7,227,2.87e-53,181,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200036,Citrobacter
CM_cdhit-1_transcript_368449,BCW-200087_05846,40.9,235,125,2,235,939,7,227,2.87e-53,181,TIGR01817,nifA: Nif-specific regulatory protein,BCW-200087,unassigned
CM_cdhit-1_transcript_368449,BCW-201082_00937,40.9,235,125,2,235,939,7,227,2.87e-53,181,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201082,unassigned
CM_cdhit-1_transcript_368449,BCW-201083_00211,40.9,235,125,2,235,939,7,227,2.87e-53,181,TIGR01817,nifA: Nif-specific regulatory protein,BCW-201083,Citrobacter
CM_cdhit-1_transcript_375743,BCW-200208_05050,33,191,127,1,778,209,3,193,7.77e-20,86.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200208,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200465_03768,32.5,191,128,1,778,209,3,193,1.08e-19,86.3,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200465,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200328_03890,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200328,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200663_03826,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200663,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200705_02706,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200705,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200902_00666,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200902,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200903_00376,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200903,unassigned
CM_cdhit-1_transcript_375743,BCW-200904_02360,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200904,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200910_03884,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200910,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200912_01390,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200912,unassigned
CM_cdhit-1_transcript_375743,BCW-200920_03039,32.5,191,128,1,778,209,3,193,3.96e-19,84.7,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200920,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200464_01188,33,191,127,1,778,209,3,193,5.48e-19,84.3,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200464,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-200215_00062,31.4,191,130,1,778,209,3,193,1.92e-17,80.1,TIGR02935,TIGR02935: probable nitrogen fixation protein,BCW-200215,Agrobacterium
CM_cdhit-1_transcript_375743,BCW-201813_04308,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201813,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201815_01192,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201815,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201818_06885,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201818,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201823_02084,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201823,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201824_06661,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201824,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201825_05320,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201825,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201830_03189,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201830,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201834_01428,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201834,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201836_04438,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201836,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201840_04591,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201840,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201856_03462,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201856,non-single-bin-prok
CM_cdhit-1_transcript_375743,BCW-201860_06619,32.8,198,121,8,772,203,36,229,1.76e-16,77.8,TIGR03419,NifU_clost: FeS cluster assembly scaffold protein NifU,BCW-201860,non-single-bin-prok
